code_ibge;name;slug;region_code
3554409;TERRA ROXA;Terra Roxa;SP
3554508;TIETÊ;Tietê;SP
3554607;TIMBURI;Timburi;SP
3554706;TORRINHA;Torrinha;SP
3554805;TREMEMBÉ;Tremembé;SP
3554904;TRÊS FRONTEIRAS;Três Fronteiras;SP
3555000;TUPÃ;Tupã;SP
3555109;TUPI PAULISTA;Tupi Paulista;SP
3555208;TURIÚBA;Turiúba;SP
3555307;TURMALINA;Turmalina;SP
3555406;UBATUBA;Ubatuba;SP
3555505;UBIRAJARA;Ubirajara;SP
3555604;UCHOA;Uchoa;SP
3555703;UNIÃO PAULISTA;União Paulista;SP
3555802;URÂNIA;Urânia;SP
3555901;URU;Uru;SP
3556008;URUPÊS;Urupês;SP
3556107;VALENTIM GENTIL;Valentim Gentil;SP
3556206;VALINHOS;Valinhos;SP
3556305;VALPARAÍSO;Valparaíso;SP
3556404;VARGEM GRANDE DO SUL;Vargem Grande do Sul;SP
3556503;VÁRZEA PAULISTA;Várzea Paulista;SP
3556602;VERA CRUZ;Vera Cruz;SP
3556701;VINHEDO;Vinhedo;SP
3556800;VIRADOURO;Viradouro;SP
3556909;VISTA ALEGRE DO ALTO;Vista Alegre do Alto;SP
3557006;VOTORANTIM;Votorantim;SP
3557105;VOTUPORANGA;Votuporanga;SP
3507456;BOREBI;Borebi;SP
3513850;DIRCE REIS;Dirce Reis;SP
3514957;EMBAÚBA;Embaúba;SP
3515194;ESPÍRITO SANTO DO TURVO;Espírito Santo do Turvo;SP
3515350;EUCLIDES DA CUNHA PAULISTA;Euclides da Cunha Paulista;SP
3518859;GUATAPARÁ;Guatapará;SP
3519253;IARAS;Iaras;SP
3532058;MOTUCA;Motuca;SP
3544251;ROSANA;Rosana;SP
3553955;TARUMÃ;Tarumã;SP
3556453;VARGEM GRANDE PAULISTA;Vargem Grande Paulista;SP
4319752;SÃO VENDELINO;São Vendelino;RS
4310363;IMIGRANTE;Imigrante;RS
4310330;IMBÉ;Imbé;RS
4309951;IBIRAPUITÃ;Ibirapuitã;RS
4307559;ESTAÇÃO;Estação;RS
4323705;VISTA GAÚCHA;Vista Gaúcha;RS
4323606;VISTA ALEGRE DO PRATA;Vista Alegre do Prata;RS
4323507;VISTA ALEGRE;Vista Alegre;RS
4323408;VILA MARIA;Vila Maria;RS
4323309;VILA FLORES;Vila Flores;RS
4321329;TAQUARUÇU DO SUL;Taquaruçu do Sul;RS
4320651;SILVEIRA MARTINS;Silveira Martins;RS
4320263;SEGREDO;Segredo;RS
4322558;VANINI;Vanini;RS
4322251;TUPANDI;Tupandi;RS
4322152;TUNAS;Tunas;RS
4321956;TRINDADE DO SUL;Trindade do Sul;RS
4321857;TRÊS PALMEIRAS;Três Palmeiras;RS
4321667;TRÊS CACHOEIRAS;Três Cachoeiras;RS
4321634;TRÊS ARROIOS;Três Arroios;RS
4321436;TERRA DE AREIA;Terra de Areia;RS
4320230;SEDE NOVA;Sede Nova;RS
4316956;SANTA MARIA DO HERVAL;Santa Maria do Herval;RS
4316436;SALDANHA MARINHO;Saldanha Marinho;RS
4319158;SÃO MIGUEL DAS MISSÕES;São Miguel das Missões;RS
4318481;SÃO JOSÉ DO HORTÊNCIO;São José do Hortêncio;RS
4318465;SÃO JOSÉ DO HERVAL;São José do Herval;RS
4318440;SÃO JORGE;São Jorge;RS
4318424;SÃO JOÃO DA URTIGA;São João da Urtiga;RS
4318051;SÃO DOMINGOS DO SUL;São Domingos do Sul;RS
4315750;RIOZINHO;Riozinho;RS
4315453;RELVADO;Relvado;RS
4315354;QUINZE DE NOVEMBRO;Quinze de Novembro;RS
4315172;PROTÁSIO ALVES;Protásio Alves;RS
4315156;PROGRESSO;Progresso;RS
4315131;POUSO NOVO;Pouso Novo;RS
4314753;POÇO DAS ANTAS;Poço das Antas;RS
4314555;PIRAPÓ;Pirapó;RS
4314456;PINHAL;Pinhal;RS
4314159;PAVERAMA;Paverama;RS
4314027;PARAÍSO DO SUL;Paraíso do Sul;RS
4313953;PANTANO GRANDE;Pantano Grande;RS
4313359;NOVA ROMA DO SUL;Nova Roma do Sul;RS
4313060;NOVA HARTZ;Nova Hartz;RS
4313037;NOVA ESPERANÇA DO SUL;Nova Esperança do Sul;RS
4312757;NOVA ALVORADA;Nova Alvorada;RS
4312450;MORRO REDONDO;Morro Redondo;RS
4312351;MONTAURI;Montauri;RS
4311254;LAGOÃO;Lagoão;RS
4311122;JAQUIRANA;Jaquirana;RS
4310850;JABOTICABA;Jaboticaba;RS
4310751;IVORÁ;Ivorá;RS
4310553;ITACURUBI;Itacurubi;RS
4310462;IPIRANGA DO SUL;Ipiranga do Sul;RS
4100103;ABATIÁ;Abatiá;PR
4100202;ADRIANÓPOLIS;Adrianópolis;PR
4100301;AGUDOS DO SUL;Agudos do Sul;PR
4100400;ALMIRANTE TAMANDARÉ;Almirante Tamandaré;PR
4100608;ALTO PARANÁ;Alto Paraná;PR
4100707;ALTO PIQUIRI;Alto Piquiri;PR
4100806;ALVORADA DO SUL;Alvorada do Sul;PR
4100905;AMAPORÃ;Amaporã;PR
4101002;AMPÉRE;Ampére;PR
4101101;ANDIRÁ;Andirá;PR
4101200;ANTONINA;Antonina;PR
4101309;ANTÔNIO OLINTO;Antônio Olinto;PR
4101408;APUCARANA;Apucarana;PR
4101507;ARAPONGAS;Arapongas;PR
4101606;ARAPOTI;Arapoti;PR
4101705;ARARUNA;Araruna;PR
4114906;MARILÂNDIA DO SUL;Marilândia do Sul;PR
4101804;ARAUCÁRIA;Araucária;PR
4101903;ASSAÍ;Assaí;PR
4102109;ASTORGA;Astorga;PR
4102208;ATALAIA;Atalaia;PR
4102307;BALSA NOVA;Balsa Nova;PR
4102406;BANDEIRANTES;Bandeirantes;PR
4102505;BARBOSA FERRAZ;Barbosa Ferraz;PR
4102604;BARRACÃO;Barracão;PR
4102703;BARRA DO JACARÉ;Barra do Jacaré;PR
4102802;BELA VISTA DO PARAÍSO;Bela Vista do Paraíso;PR
4102901;BITURUNA;Bituruna;PR
4103008;BOA ESPERANÇA;Boa Esperança;PR
4103107;BOCAIÚVA DO SUL;Bocaiúva do Sul;PR
4103206;BOM SUCESSO;Bom Sucesso;PR
4103305;BORRAZÓPOLIS;Borrazópolis;PR
4103404;CAFEARA;Cafeara;PR
4103503;CALIFÓRNIA;Califórnia;PR
4103602;CAMBARÁ;Cambará;PR
4103701;CAMBÉ;Cambé;PR
4103800;CAMBIRA;Cambira;PR
4103909;CAMPINA DA LAGOA;Campina da Lagoa;PR
4104006;CAMPINA GRANDE DO SUL;Campina Grande do Sul;PR
4104105;CAMPO DO TENENTE;Campo do Tenente;PR
4104204;CAMPO LARGO;Campo Largo;PR
4104303;CAMPO MOURÃO;Campo Mourão;PR
4104402;CÂNDIDO DE ABREU;Cândido de Abreu;PR
4104501;CAPANEMA;Capanema;PR
4104600;CAPITÃO LEÔNIDAS MARQUES;Capitão Leônidas Marques;PR
4104709;CARLÓPOLIS;Carlópolis;PR
4104808;CASCAVEL;Cascavel;PR
4104907;CASTRO;Castro;PR
4105003;CATANDUVAS;Catanduvas;PR
4105102;CENTENÁRIO DO SUL;Centenário do Sul;PR
4105201;CERRO AZUL;Cerro Azul;PR
4105409;CHOPINZINHO;Chopinzinho;PR
4105508;CIANORTE;Cianorte;PR
4105607;CIDADE GAÚCHA;Cidade Gaúcha;PR
4105706;CLEVELÂNDIA;Clevelândia;PR
4114401;MANGUEIRINHA;Mangueirinha;PR
4105805;COLOMBO;Colombo;PR
4105904;COLORADO;Colorado;PR
4106001;CONGONHINHAS;Congonhinhas;PR
4106100;CONSELHEIRO MAIRINCK;Conselheiro Mairinck;PR
4106209;CONTENDA;Contenda;PR
4106308;CORBÉLIA;Corbélia;PR
4106407;CORNÉLIO PROCÓPIO;Cornélio Procópio;PR
4106506;CORONEL VIVIDA;Coronel Vivida;PR
4106605;CRUZEIRO DO OESTE;Cruzeiro do Oeste;PR
4106704;CRUZEIRO DO SUL;Cruzeiro do Sul;PR
4106803;CRUZ MACHADO;Cruz Machado;PR
4106902;CURITIBA;Curitiba;PR
4107009;CURIÚVA;Curiúva;PR
4107108;DIAMANTE DO NORTE;Diamante do Norte;PR
4107207;DOIS VIZINHOS;Dois Vizinhos;PR
4107306;DOUTOR CAMARGO;Doutor Camargo;PR
4107405;ENÉAS MARQUES;Enéas Marques;PR
4107504;ENGENHEIRO BELTRÃO;Engenheiro Beltrão;PR
4107603;FAXINAL;Faxinal;PR
4107702;FÊNIX;Fênix;PR
4107801;FLORAÍ;Floraí;PR
4107900;FLORESTA;Floresta;PR
4108007;FLORESTÓPOLIS;Florestópolis;PR
4108106;FLÓRIDA;Flórida;PR
4108205;FORMOSA DO OESTE;Formosa do Oeste;PR
4108304;FOZ DO IGUAÇU;Foz do Iguaçu;PR
4108403;FRANCISCO BELTRÃO;Francisco Beltrão;PR
4108502;GENERAL CARNEIRO;General Carneiro;PR
4108601;GOIOERÊ;Goioerê;PR
4108809;GUAÍRA;Guaíra;PR
4108908;GUAIRAÇÁ;Guairaçá;PR
4109005;GUAPIRAMA;Guapirama;PR
4109104;GUAPOREMA;Guaporema;PR
4109203;GUARACI;Guaraci;PR
4109302;GUARANIAÇU;Guaraniaçu;PR
4109401;GUARAPUAVA;Guarapuava;PR
4109500;GUARAQUEÇABA;Guaraqueçaba;PR
4109609;GUARATUBA;Guaratuba;PR
4109708;IBAITI;Ibaiti;PR
4109807;IBIPORÃ;Ibiporã;PR
4109906;ICARAÍMA;Icaraíma;PR
4110003;IGUARAÇU;Iguaraçu;PR
4110102;IMBITUVA;Imbituva;PR
4110201;INÁCIO MARTINS;Inácio Martins;PR
4110300;INAJÁ;Inajá;PR
4110508;IPIRANGA;Ipiranga;PR
4110607;IPORÃ;Iporã;PR
4110706;IRATI;Irati;PR
4110805;IRETAMA;Iretama;PR
4110904;ITAGUAJÉ;Itaguajé;PR
4111001;ITAMBARACÁ;Itambaracá;PR
4111100;ITAMBÉ;Itambé;PR
4111209;ITAPEJARA D'OESTE;Itapejara d'Oeste;PR
4111308;ITAÚNA DO SUL;Itaúna do Sul;PR
4111407;IVAÍ;Ivaí;PR
4111506;IVAIPORÃ;Ivaiporã;PR
4111605;IVATUBA;Ivatuba;PR
4111704;JABOTI;Jaboti;PR
4111803;JACAREZINHO;Jacarezinho;PR
4111902;JAGUAPITÃ;Jaguapitã;PR
4112009;JAGUARIAÍVA;Jaguariaíva;PR
4112108;JANDAIA DO SUL;Jandaia do Sul;PR
4112207;JANIÓPOLIS;Janiópolis;PR
4112306;JAPIRA;Japira;PR
4112405;JAPURÁ;Japurá;PR
4112504;JARDIM ALEGRE;Jardim Alegre;PR
4112603;JARDIM OLINDA;Jardim Olinda;PR
4112702;JATAIZINHO;Jataizinho;PR
4112801;JOAQUIM TÁVORA;Joaquim Távora;PR
4112900;JUNDIAÍ DO SUL;Jundiaí do Sul;PR
4113007;JUSSARA;Jussara;PR
4113106;KALORÉ;Kaloré;PR
4113205;LAPA;Lapa;PR
4113304;LARANJEIRAS DO SUL;Laranjeiras do Sul;PR
4113403;LEÓPOLIS;Leópolis;PR
4113502;LOANDA;Loanda;PR
4113601;LOBATO;Lobato;PR
4113700;LONDRINA;Londrina;PR
4113809;LUPIONÓPOLIS;Lupionópolis;PR
4113908;MALLET;Mallet;PR
4114005;MAMBORÊ;Mamborê;PR
4114104;MANDAGUAÇU;Mandaguaçu;PR
4114203;MANDAGUARI;Mandaguari;PR
4114302;MANDIRITUBA;Mandirituba;PR
4114500;MANOEL RIBAS;Manoel Ribas;PR
4114609;MARECHAL CÂNDIDO RONDON;Marechal Cândido Rondon;PR
4114708;MARIA HELENA;Maria Helena;PR
4114807;MARIALVA;Marialva;PR
4115101;MARILUZ;Mariluz;PR
4115200;MARINGÁ;Maringá;PR
4115309;MARIÓPOLIS;Mariópolis;PR
4115408;MARMELEIRO;Marmeleiro;PR
4115507;MARUMBI;Marumbi;PR
4115606;MATELÂNDIA;Matelândia;PR
4115804;MEDIANEIRA;Medianeira;PR
4115903;MIRADOR;Mirador;PR
4116000;MIRASELVA;Miraselva;PR
4116109;MOREIRA SALES;Moreira Sales;PR
4116208;MORRETES;Morretes;PR
4116307;Munhoz de Melo;Munhoz de Melo;PR
4116406;NOSSA SENHORA DAS GRAÇAS;Nossa Senhora das Graças;PR
4116505;NOVA ALIANÇA DO IVAÍ;Nova Aliança do Ivaí;PR
4116604;NOVA AMÉRICA DA COLINA;Nova América da Colina;PR
4116802;NOVA CANTU;Nova Cantu;PR
4116901;NOVA ESPERANÇA;Nova Esperança;PR
4117008;NOVA FÁTIMA;Nova Fátima;PR
4117107;NOVA LONDRINA;Nova Londrina;PR
4117305;ORTIGUEIRA;Ortigueira;PR
4117404;OURIZONA;Ourizona;PR
4117503;PAIÇANDU;Paiçandu;PR
4117602;PALMAS;Palmas;PR
4117701;PALMEIRA;Palmeira;PR
4117800;PALMITAL;Palmital;PR
4117909;PALOTINA;Palotina;PR
4118006;PARAÍSO DO NORTE;Paraíso do Norte;PR
4118105;PARANACITY;Paranacity;PR
4118204;PARANAGUÁ;Paranaguá;PR
4118303;PARANAPOEMA;Paranapoema;PR
4118402;PARANAVAÍ;Paranavaí;PR
4118501;PATO BRANCO;Pato Branco;PR
4118600;PAULA FREITAS;Paula Freitas;PR
4118709;PAULO FRONTIN;Paulo Frontin;PR
4118808;PEABIRU;Peabiru;PR
4119004;PÉROLA D'OESTE;Pérola d'Oeste;PR
4119103;PIÊN;Piên;PR
4119202;PINHALÃO;Pinhalão;PR
4119301;PINHÃO;Pinhão;PR
4119400;PIRAÍ DO SUL;Piraí do Sul;PR
4119509;PIRAQUARA;Piraquara;PR
4119608;PITANGA;Pitanga;PR
4119707;PLANALTINA DO PARANÁ;Planaltina do Paraná;PR
4119806;PLANALTO;Planalto;PR
4119905;PONTA GROSSA;Ponta Grossa;PR
4120002;PORECATU;Porecatu;PR
4120101;PORTO AMAZONAS;Porto Amazonas;PR
4120200;PORTO RICO;Porto Rico;PR
4120309;PORTO VITÓRIA;Porto Vitória;PR
4120408;PRESIDENTE CASTELO BRANCO;Presidente Castelo Branco;PR
4120507;PRIMEIRO DE MAIO;Primeiro de Maio;PR
4120606;PRUDENTÓPOLIS;Prudentópolis;PR
4120705;QUATIGUÁ;Quatiguá;PR
4120804;QUATRO BARRAS;Quatro Barras;PR
4121000;QUERÊNCIA DO NORTE;Querência do Norte;PR
4121109;QUINTA DO SOL;Quinta do Sol;PR
4121208;QUITANDINHA;Quitandinha;PR
4121307;RANCHO ALEGRE;Rancho Alegre;PR
4121406;REALEZA;Realeza;PR
4121505;REBOUÇAS;Rebouças;PR
4121604;RENASCENÇA;Renascença;PR
4121703;RESERVA;Reserva;PR
4121802;RIBEIRÃO CLARO;Ribeirão Claro;PR
4121901;RIBEIRÃO DO PINHAL;Ribeirão do Pinhal;PR
4122008;RIO AZUL;Rio Azul;PR
4122107;RIO BOM;Rio Bom;PR
4122206;RIO BRANCO DO SUL;Rio Branco do Sul;PR
4122305;RIO NEGRO;Rio Negro;PR
4122404;ROLÂNDIA;Rolândia;PR
4122503;RONCADOR;Roncador;PR
4122602;RONDON;Rondon;PR
4122701;SABÁUDIA;Sabáudia;PR
4122800;SALGADO FILHO;Salgado Filho;PR
4122909;SALTO DO ITARARÉ;Salto do Itararé;PR
4123006;SALTO DO LONTRA;Salto do Lontra;PR
4123105;SANTA AMÉLIA;Santa Amélia;PR
4123204;SANTA CECÍLIA DO PAVÃO;Santa Cecília do Pavão;PR
4123303;SANTA CRUZ DE MONTE CASTELO;Santa Cruz de Monte Castelo;PR
4123402;SANTA FÉ;Santa Fé;PR
4123600;SANTA INÊS;Santa Inês;PR
4123709;SANTA ISABEL DO IVAÍ;Santa Isabel do Ivaí;PR
4123808;SANTA IZABEL DO OESTE;Santa Izabel do Oeste;PR
4123907;SANTA MARIANA;Santa Mariana;PR
4124004;SANTANA DO ITARARÉ;Santana do Itararé;PR
4124400;SANTO ANTÔNIO DO SUDOESTE;Santo Antônio do Sudoeste;PR
4124103;SANTO ANTÔNIO DA PLATINA;Santo Antônio da Platina;PR
4124202;SANTO ANTÔNIO DO CAIUÁ;Santo Antônio do Caiuá;PR
4124301;SANTO ANTÔNIO DO PARAÍSO;Santo Antônio do Paraíso;PR
4124509;SANTO INÁCIO;Santo Inácio;PR
4124608;SÃO CARLOS DO IVAÍ;São Carlos do Ivaí;PR
4124707;SÃO JERÔNIMO DA SERRA;São Jerônimo da Serra;PR
4124806;SÃO JOÃO;São João;PR
4124905;SÃO JOÃO DO CAIUÁ;São João do Caiuá;PR
4125001;SÃO JOÃO DO IVAÍ;São João do Ivaí;PR
4125100;SÃO JOÃO DO TRIUNFO;São João do Triunfo;PR
4125308;SÃO JORGE DO IVAÍ;São Jorge do Ivaí;PR
4125209;SÃO JORGE D'OESTE;São Jorge d'Oeste;PR
4125407;SÃO JOSÉ DA BOA VISTA;São José da Boa Vista;PR
4125506;SÃO JOSÉ DOS PINHAIS;São José dos Pinhais;PR
4125605;SÃO MATEUS DO SUL;São Mateus do Sul;PR
4125704;SÃO MIGUEL DO IGUAÇU;São Miguel do Iguaçu;PR
4125803;SÃO PEDRO DO IVAÍ;São Pedro do Ivaí;PR
4125902;SÃO PEDRO DO PARANÁ;São Pedro do Paraná;PR
4126009;SÃO SEBASTIÃO DA AMOREIRA;São Sebastião da Amoreira;PR
4126108;SÃO TOMÉ;São Tomé;PR
4126207;SAPOPEMA;Sapopema;PR
4126306;SENGÉS;Sengés;PR
4126405;SERTANEJA;Sertaneja;PR
4126504;SERTANÓPOLIS;Sertanópolis;PR
4126603;SIQUEIRA CAMPOS;Siqueira Campos;PR
4126702;TAMBOARA;Tamboara;PR
4126801;TAPEJARA;Tapejara;PR
4127007;TEIXEIRA SOARES;Teixeira Soares;PR
4127106;TELÊMACO BORBA;Telêmaco Borba;PR
4127205;TERRA BOA;Terra Boa;PR
4127304;TERRA RICA;Terra Rica;PR
4127403;TERRA ROXA;Terra Roxa;PR
4127502;TIBAGI;Tibagi;PR
4127601;TIJUCAS DO SUL;Tijucas do Sul;PR
4127700;TOLEDO;Toledo;PR
4127809;TOMAZINA;Tomazina;PR
4127908;TUNEIRAS DO OESTE;Tuneiras do Oeste;PR
4128005;UBIRATÃ;Ubiratã;PR
4128104;UMUARAMA;Umuarama;PR
4128203;UNIÃO DA VITÓRIA;União da Vitória;PR
4128302;UNIFLOR;Uniflor;PR
4128401;URAÍ;Uraí;PR
4128500;WENCESLAU BRAZ;Wenceslau Braz;PR
4128609;VERÊ;Verê;PR
4128708;VITORINO;Vitorino;PR
4128807;XAMBRÊ;Xambrê;PR
4100509;ALTÔNIA;Altônia;PR
4102000;ASSIS CHATEAUBRIAND;Assis Chateaubriand;PR
4120903;QUEDAS DO IGUAÇU;Quedas do Iguaçu;PR
4105300;CÉU AZUL;Céu Azul;PR
4108700;GRANDES RIOS;Grandes Rios;PR
4110409;INDIANÓPOLIS;Indianópolis;PR
4115705;MATINHOS;Matinhos;PR
4116703;NOVA AURORA;Nova Aurora;PR
4117206;NOVA OLÍMPIA;Nova Olímpia;PR
4118907;PÉROLA;Pérola;PR
4123501;SANTA HELENA;Santa Helena;PR
4126900;TAPIRA;Tapira;PR
4115002;MARILENA;Marilena;PR
4108320;FRANCISCO ALVES;Francisco Alves;PR
4117222;NOVA SANTA ROSA;Nova Santa Rosa;PR
4103057;BOA VISTA DA APARECIDA;Boa Vista da Aparecida;PR
4103354;BRAGANEY;Braganey;PR
4103453;CAFELÂNDIA;Cafelândia;PR
4127858;TRÊS BARRAS DO PARANÁ;Três Barras do Paraná;PR
4128559;VERA CRUZ DO OESTE;Vera Cruz do Oeste;PR
4120358;PRANCHITA;Pranchita;PR
4127957;TUPÃSSI;Tupãssi;PR
4117255;NOVA PRATA DO IGUAÇU;Nova Prata do Iguaçu;PR
4112751;JESUÍTAS;Jesuítas;PR
4125357;SÃO JORGE DO PATROCÍNIO;São Jorge do Patrocínio;PR
4200101;ABELARDO LUZ;Abelardo Luz;SC
4200200;AGROLÂNDIA;Agrolândia;SC
4200309;AGRONÔMICA;Agronômica;SC
4200408;ÁGUA DOCE;Água Doce;SC
4200507;ÁGUAS DE CHAPECÓ;Águas de Chapecó;SC
4200606;ÁGUAS MORNAS;Águas Mornas;SC
4200705;ALFREDO WAGNER;Alfredo Wagner;SC
4200804;ANCHIETA;Anchieta;SC
4200903;ANGELINA;Angelina;SC
4201000;ANITA GARIBALDI;Anita Garibaldi;SC
4201109;ANITÁPOLIS;Anitápolis;SC
4201208;ANTÔNIO CARLOS;Antônio Carlos;SC
4201307;ARAQUARI;Araquari;SC
4201406;ARARANGUÁ;Araranguá;SC
4201505;ARMAZÉM;Armazém;SC
4201604;ARROIO TRINTA;Arroio Trinta;SC
4201703;ASCURRA;Ascurra;SC
4201802;ATALANTA;Atalanta;SC
4201901;AURORA;Aurora;SC
4202008;BALNEÁRIO CAMBORIÚ;Balneário Camboriú;SC
4202107;BARRA VELHA;Barra Velha;SC
4202206;BENEDITO NOVO;Benedito Novo;SC
4202305;BIGUAÇU;Biguaçu;SC
4202404;BLUMENAU;Blumenau;SC
4202602;BOM RETIRO;Bom Retiro;SC
4202701;BOTUVERÁ;Botuverá;SC
4202800;BRAÇO DO NORTE;Braço do Norte;SC
4202909;BRUSQUE;Brusque;SC
4203006;CAÇADOR;Caçador;SC
4203105;CAIBI;Caibi;SC
4203204;CAMBORIÚ;Camboriú;SC
4203303;CAMPO ALEGRE;Campo Alegre;SC
4203402;CAMPO BELO DO SUL;Campo Belo do Sul;SC
4203501;CAMPO ERÊ;Campo Erê;SC
4203600;CAMPOS NOVOS;Campos Novos;SC
4203709;CANELINHA;Canelinha;SC
4203808;CANOINHAS;Canoinhas;SC
4203907;CAPINZAL;Capinzal;SC
4204004;CATANDUVAS;Catanduvas;SC
4204103;CAXAMBU DO SUL;Caxambu do Sul;SC
4204202;CHAPECÓ;Chapecó;SC
4204301;CONCÓRDIA;Concórdia;SC
4204400;CORONEL FREITAS;Coronel Freitas;SC
4204509;CORUPÁ;Corupá;SC
4204608;CRICIÚMA;Criciúma;SC
4204707;CUNHA PORÃ;Cunha Porã;SC
4204806;CURITIBANOS;Curitibanos;SC
4204905;DESCANSO;Descanso;SC
4205001;DIONÍSIO CERQUEIRA;Dionísio Cerqueira;SC
4205100;DONA EMMA;Dona Emma;SC
4205209;ERVAL VELHO;Erval Velho;SC
4205308;FAXINAL DOS GUEDES;Faxinal dos Guedes;SC
4205407;FLORIANÓPOLIS;Florianópolis;SC
4205506;FRAIBURGO;Fraiburgo;SC
4205605;GALVÃO;Galvão;SC
4206009;GOVERNADOR CELSO RAMOS;Governador Celso Ramos;SC
4205704;GAROPABA;Garopaba;SC
4205803;GARUVA;Garuva;SC
4205902;GASPAR;Gaspar;SC
4206108;GRÃO PARÁ;Grão-Pará;SC
4206207;GRAVATAL;Gravatal;SC
4206306;GUABIRUBA;Guabiruba;SC
4206405;GUARACIABA;Guaraciaba;SC
4206504;GUARAMIRIM;Guaramirim;SC
4206603;GUARUJÁ DO SUL;Guarujá do Sul;SC
4206702;HERVAL D'OESTE;Herval d'Oeste;SC
4206801;IBICARÉ;Ibicaré;SC
4206900;IBIRAMA;Ibirama;SC
4207007;IÇARA;Içara;SC
4207106;ILHOTA;Ilhota;SC
4207205;IMARUÍ;Imaruí;SC
4207304;IMBITUBA;Imbituba;SC
4207403;IMBUIA;Imbuia;SC
4207502;INDAIAL;Indaial;SC
4207601;IPIRA;Ipira;SC
4207700;IPUMIRIM;Ipumirim;SC
4207809;IRANI;Irani;SC
4207908;IRINEÓPOLIS;Irineópolis;SC
4208005;ITÁ;Itá;SC
4208104;ITAIÓPOLIS;Itaiópolis;SC
4208203;ITAJAÍ;Itajaí;SC
4208302;ITAPEMA;Itapema;SC
4208401;ITAPIRANGA;Itapiranga;SC
4208500;ITUPORANGA;Ituporanga;SC
4208609;JABORÁ;Jaborá;SC
4208708;JACINTO MACHADO;Jacinto Machado;SC
4208807;JAGUARUNA;Jaguaruna;SC
4208906;JARAGUÁ DO SUL;Jaraguá do Sul;SC
4209003;JOAÇABA;Joaçaba;SC
4209102;JOINVILLE;Joinville;SC
4209201;LACERDÓPOLIS;Lacerdópolis;SC
4209300;LAGES;Lages;SC
4209409;LAGUNA;Laguna;SC
4209508;LAURENTINO;Laurentino;SC
4209607;LAURO MULLER;Lauro Müller;SC
4209706;LEBON RÉGIS;Lebon Régis;SC
4209805;LEOBERTO LEAL;Leoberto Leal;SC
4209904;LONTRAS;Lontras;SC
4210001;LUIZ ALVES;Luiz Alves;SC
4210100;MAFRA;Mafra;SC
4210209;MAJOR GERCINO;Major Gercino;SC
4210308;MAJOR VIEIRA;Major Vieira;SC
4210506;MARAVILHA;Maravilha;SC
4210605;MASSARANDUBA;Massaranduba;SC
4210704;MATOS COSTA;Matos Costa;SC
4210803;MELEIRO;Meleiro;SC
4210902;MODELO;Modelo;SC
4211009;MONDAÍ;Mondaí;SC
4211108;MONTE CASTELO;Monte Castelo;SC
4211207;MORRO DA FUMAÇA;Morro da Fumaça;SC
4211306;NAVEGANTES;Navegantes;SC
4211405;NOVA ERECHIM;Nova Erechim;SC
4211504;NOVA TRENTO;Nova Trento;SC
4211603;NOVA VENEZA;Nova Veneza;SC
4211702;ORLEANS;Orleans;SC
4211801;OURO;Ouro;SC
4211900;PALHOÇA;Palhoça;SC
4212007;PALMA SOLA;Palma Sola;SC
4212106;PALMITOS;Palmitos;SC
4212205;PAPANDUVA;Papanduva;SC
4212304;PAULO LOPES;Paulo Lopes;SC
4212403;PEDRAS GRANDES;Pedras Grandes;SC
4212502;PENHA;Penha;SC
4212601;PERITIBA;Peritiba;SC
4212700;PETROLÂNDIA;Petrolândia;SC
4212809;BALNEÁRIO DE PIÇARRAS;Balneário Piçarras;SC
4212908;PINHALZINHO;Pinhalzinho;SC
4213005;PINHEIRO PRETO;Pinheiro Preto;SC
4213104;PIRATUBA;Piratuba;SC
4213203;POMERODE;Pomerode;SC
4213302;PONTE ALTA;Ponte Alta;SC
4213401;PONTE SERRADA;Ponte Serrada;SC
4213500;PORTO BELO;Porto Belo;SC
4213609;PORTO UNIÃO;Porto União;SC
4213708;POUSO REDONDO;Pouso Redondo;SC
4213807;PRAIA GRANDE;Praia Grande;SC
4213906;PRESIDENTE CASTELLO BRANCO;Presidente Castello Branco;SC
4214003;PRESIDENTE GETÚLIO;Presidente Getúlio;SC
4214102;PRESIDENTE NEREU;Presidente Nereu;SC
4214201;QUILOMBO;Quilombo;SC
4214300;RANCHO QUEIMADO;Rancho Queimado;SC
4214409;RIO DAS ANTAS;Rio das Antas;SC
4214508;RIO DO CAMPO;Rio do Campo;SC
4214607;RIO DO OESTE;Rio do Oeste;SC
4214706;RIO DOS CEDROS;Rio dos Cedros;SC
4214805;RIO DO SUL;Rio do Sul;SC
4214904;RIO FORTUNA;Rio Fortuna;SC
4215000;RIO NEGRINHO;Rio Negrinho;SC
4215109;RODEIO;Rodeio;SC
4215208;ROMELÂNDIA;Romelândia;SC
4215307;SALETE;Salete;SC
4215406;SALTO VELOSO;Salto Veloso;SC
4215505;SANTA CECÍLIA;Santa Cecília;SC
4215604;SANTA ROSA DE LIMA;Santa Rosa de Lima;SC
4215703;SANTO AMARO DA IMPERATRIZ;Santo Amaro da Imperatriz;SC
4215802;SÃO BENTO DO SUL;São Bento do Sul;SC
4215901;SÃO BONIFÁCIO;São Bonifácio;SC
4216008;SÃO CARLOS;São Carlos;SC
4216107;SÃO DOMINGOS;São Domingos;SC
4216206;SÃO FRANCISCO DO SUL;São Francisco do Sul;SC
4216305;SÃO JOÃO BATISTA;São João Batista;SC
